Date,Latitude,Longitude,PM2.5,Ozone,AQI,Name
2016-05-06,36.4818700009023,-121.73333,4.8,0.032,27,Carmel Valley
2016-05-07,36.4818700009023,-121.73333,5.1,0.027,28,Carmel Valley
2016-05-08,36.4818700009023,-121.73333,2.8,0.034,16,Carmel Valley
2016-05-09,36.4818700009023,-121.73333,4.9,0.037,27,Carmel Valley
2016-05-10,36.4818700009023,-121.73333,3.9,0.033,22,Carmel Valley
2016-05-11,36.4818700009023,-121.73333,4.1,0.033,23,Carmel Valley
2016-05-12,36.4818700009023,-121.73333,6.2,0.035,34,Carmel Valley
2016-05-13,36.4818700009023,-121.73333,6.3,0.038,35,Carmel Valley
2016-05-14,36.4818700009023,-121.73333,3.0,0.031,17,Carmel Valley
2016-05-15,36.4818700009023,-121.73333,3.5,0.031,19,Carmel Valley
2016-05-16,36.4818700009023,-121.73333,4.5,0.031,25,Carmel Valley
2016-05-17,36.4818700009023,-121.73333,6.7,0.041,37,Carmel Valley
2016-05-18,36.4818700009023,-121.73333,8.4,0.032,47,Carmel Valley
2016-05-19,36.4818700009023,-121.73333,7.7,0.04,43,Carmel Valley
2016-05-20,36.4818700009023,-121.73333,4.7,0.034,26,Carmel Valley
2016-05-21,36.4818700009023,-121.73333,4.0,0.037,22,Carmel Valley
2016-05-22,36.4818700009023,-121.73333,4.0,0.031,22,Carmel Valley
2016-05-23,36.4818700009023,-121.73333,2.8,0.03,16,Carmel Valley
2016-05-24,36.4818700009023,-121.73333,3.1,0.032,17,Carmel Valley
2016-05-25,36.4818700009023,-121.73333,2.7,0.03,15,Carmel Valley
2016-05-26,36.4818700009023,-121.73333,6.1,0.036,34,Carmel Valley
2016-05-27,36.4818700009023,-121.73333,9.5,0.041,52,Carmel Valley
2016-05-28,36.4818700009023,-121.73333,10.1,0.04,53,Carmel Valley
2016-05-29,36.4818700009023,-121.73333,9.7,0.038,52,Carmel Valley
2016-05-30,36.4818700009023,-121.73333,7.5,0.034,42,Carmel Valley
2016-05-31,36.4818700009023,-121.73333,7.9,0.035,44,Carmel Valley
2016-06-01,36.4818700009023,-121.73333,5.5,0.033,31,Carmel Valley
2016-06-02,36.4818700009023,-121.73333,5.5,0.036,31,Carmel Valley
2016-06-04,36.4818700009023,-121.73333,5.0,0.032,28,Carmel Valley
2016-06-05,36.4818700009023,-121.73333,4.6,0.031,26,Carmel Valley
2016-06-06,36.4818700009023,-121.73333,2.7,0.025,15,Carmel Valley
2016-06-07,36.4818700009023,-121.73333,2.2,0.026,12,Carmel Valley
2016-06-08,36.4818700009023,-121.73333,4.8,0.026,27,Carmel Valley
2016-06-09,36.4818700009023,-121.73333,3.7,0.029,21,Carmel Valley
2016-06-10,36.4818700009023,-121.73333,5.0,0.037,28,Carmel Valley
2016-06-11,36.4818700009023,-121.73333,7.1,0.039,39,Carmel Valley
2016-06-12,36.4818700009023,-121.73333,9.7,0.032,52,Carmel Valley
2016-06-13,36.4818700009023,-121.73333,8.8,0.035,49,Carmel Valley
2016-06-14,36.4818700009023,-121.73333,5.1,0.035,28,Carmel Valley
2016-06-15,36.4818700009023,-121.73333,3.7,0.031,21,Carmel Valley
2016-06-16,36.4818700009023,-121.73333,1.6,0.033,9,Carmel Valley
2016-06-17,36.4818700009023,-121.73333,0.3,0.025,2,Carmel Valley
2016-06-18,36.4818700009023,-121.73333,1.6,0.035,9,Carmel Valley
2016-06-19,36.4818700009023,-121.73333,3.9,0.045,22,Carmel Valley
2016-06-20,36.4818700009023,-121.73333,5.4,0.041,30,Carmel Valley
2016-06-21,36.4818700009023,-121.73333,8.5,0.038,47,Carmel Valley
2016-06-22,36.4818700009023,-121.73333,8.3,0.028,46,Carmel Valley
2016-06-23,36.4818700009023,-121.73333,1.7,0.04,9,Carmel Valley
2016-06-24,36.4818700009023,-121.73333,3.0,0.033,17,Carmel Valley
2016-06-25,36.4818700009023,-121.73333,8.2,0.033,46,Carmel Valley
2016-06-26,36.4818700009023,-121.73333,6.6,0.03,37,Carmel Valley
2016-06-27,36.4818700009023,-121.73333,7.1,0.035,39,Carmel Valley
2016-06-28,36.4818700009023,-121.73333,7.2,0.027,40,Carmel Valley
2016-06-29,36.4818700009023,-121.73333,7.1,0.022,39,Carmel Valley
2016-06-30,36.4818700009023,-121.73333,6.7,0.023,37,Carmel Valley
2016-07-01,36.4818700009023,-121.73333,6.8,0.022,38,Carmel Valley
2016-07-02,36.4818700009023,-121.73333,2.5,0.028,14,Carmel Valley
2016-07-03,36.4818700009023,-121.73333,2.3,0.025,13,Carmel Valley
2016-07-04,36.4818700009023,-121.73333,1.8,0.025,10,Carmel Valley
2016-07-05,36.4818700009023,-121.73333,3.2,0.024,18,Carmel Valley
2016-07-06,36.4818700009023,-121.73333,3.8,0.025,21,Carmel Valley
2016-07-07,36.4818700009023,-121.73333,1.5,0.019,8,Carmel Valley
2016-07-08,36.4818700009023,-121.73333,1.8,0.02,10,Carmel Valley
2016-07-09,36.4818700009023,-121.73333,0.8,0.022,4,Carmel Valley
2016-07-10,36.4818700009023,-121.73333,3.7,0.027,21,Carmel Valley
2016-07-11,36.4818700009023,-121.73333,4.9,0.026,27,Carmel Valley
2016-07-12,36.4818700009023,-121.73333,4.0,0.024,22,Carmel Valley
2016-07-13,36.4818700009023,-121.73333,4.1,0.021,23,Carmel Valley
2016-07-14,36.4818700009023,-121.73333,4.9,0.022,27,Carmel Valley
2016-07-15,36.4818700009023,-121.73333,2.1,0.029,12,Carmel Valley
2016-07-16,36.4818700009023,-121.73333,2.0,0.026,11,Carmel Valley
2016-07-17,36.4818700009023,-121.73333,1.5,0.02,8,Carmel Valley
2016-07-18,36.4818700009023,-121.73333,1.1,0.022,6,Carmel Valley
2016-07-19,36.4818700009023,-121.73333,1.7,0.026,9,Carmel Valley
2016-07-20,36.4818700009023,-121.73333,2.2,0.031,12,Carmel Valley
2016-07-21,36.4818700009023,-121.73333,1.6,0.03,9,Carmel Valley
2016-07-22,36.4818700009023,-121.73333,1.8,0.034,10,Carmel Valley
2016-07-23,36.4818700009023,-121.73333,7.2,0.029,40,Carmel Valley
2016-07-24,36.4818700009023,-121.73333,13.2,0.025,59,Carmel Valley
2016-07-25,36.4818700009023,-121.73333,17.0,0.02,66,Carmel Valley
2016-07-26,36.4818700009023,-121.73333,63.7,0.034,157,Carmel Valley
2016-07-27,36.4818700009023,-121.73333,12.8,0.02,58,Carmel Valley
2016-07-28,36.4818700009023,-121.73333,9.4,0.019,52,Carmel Valley
2016-07-29,36.4818700009023,-121.73333,8.7,0.017,48,Carmel Valley
2016-07-30,36.4818700009023,-121.73333,10.0,0.021,53,Carmel Valley
2016-07-31,36.4818700009023,-121.73333,28.9,0.025,88,Carmel Valley
2016-08-01,36.4818700009023,-121.73333,23.7,0.025,78,Carmel Valley
2016-08-02,36.4818700009023,-121.73333,53.6,0.027,146,Carmel Valley
2016-08-03,36.4818700009023,-121.73333,58.2,0.026,153,Carmel Valley
2016-08-04,36.4818700009023,-121.73333,56.9,0.023,152,Carmel Valley
2016-08-05,36.4818700009023,-121.73333,45.2,0.019,125,Carmel Valley
2016-08-06,36.4818700009023,-121.73333,62.4,0.022,156,Carmel Valley
2016-08-07,36.4818700009023,-121.73333,77.0,0.024,166,Carmel Valley
2016-08-08,36.4818700009023,-121.73333,56.6,0.022,152,Carmel Valley
2016-08-09,36.4818700009023,-121.73333,15.6,0.02,63,Carmel Valley
2016-08-10,36.4818700009023,-121.73333,23.7,0.02,78,Carmel Valley
2016-08-11,36.4818700009023,-121.73333,31.5,0.03,93,Carmel Valley
2016-08-12,36.4818700009023,-121.73333,13.6,0.027,59,Carmel Valley
2016-08-13,36.4818700009023,-121.73333,12.2,0.03,57,Carmel Valley
2016-08-14,36.4818700009023,-121.73333,3.4,0.019,19,Carmel Valley
2016-08-15,36.4818700009023,-121.73333,3.4,0.02,19,Carmel Valley
2016-08-16,36.4818700009023,-121.73333,4.7,0.021,26,Carmel Valley
2016-08-17,36.4818700009023,-121.73333,9.8,0.025,52,Carmel Valley
2016-08-18,36.4818700009023,-121.73333,9.6,0.024,52,Carmel Valley
2016-08-19,36.4818700009023,-121.73333,6.3,0.031,35,Carmel Valley
2016-08-20,36.4818700009023,-121.73333,6.3,0.027,35,Carmel Valley
2016-08-21,36.4818700009023,-121.73333,6.2,0.029,34,Carmel Valley
2016-08-22,36.4818700009023,-121.73333,5.5,0.031,31,Carmel Valley
2016-08-23,36.4818700009023,-121.73333,4.2,0.031,23,Carmel Valley
2016-08-24,36.4818700009023,-121.73333,5.5,0.027,31,Carmel Valley
2016-08-25,36.4818700009023,-121.73333,4.8,0.029,27,Carmel Valley
2016-08-26,36.4818700009023,-121.73333,6.2,0.027,34,Carmel Valley
2016-08-27,36.4818700009023,-121.73333,5.7,0.029,32,Carmel Valley
2016-08-28,36.4818700009023,-121.73333,5.3,0.033,29,Carmel Valley
2016-08-29,36.4818700009023,-121.73333,5.1,0.033,28,Carmel Valley
2016-08-30,36.4818700009023,-121.73333,4.1,0.028,23,Carmel Valley
2016-09-02,36.4818700009023,-121.73333,4.6,0.023,26,Carmel Valley
2016-09-03,36.4818700009023,-121.73333,5.7,0.025,32,Carmel Valley
2016-09-04,36.4818700009023,-121.73333,5.8,0.024,32,Carmel Valley
2016-09-05,36.4818700009023,-121.73333,6.2,0.028,34,Carmel Valley
2016-09-06,36.4818700009023,-121.73333,9.9,0.038,52,Carmel Valley
2016-09-07,36.4818700009023,-121.73333,12.6,0.042,58,Carmel Valley
2016-09-08,36.4818700009023,-121.73333,5.6,0.039,31,Carmel Valley
2016-09-09,36.4818700009023,-121.73333,6.9,0.036,38,Carmel Valley
2016-09-10,36.4818700009023,-121.73333,6.3,0.033,35,Carmel Valley
2016-09-11,36.4818700009023,-121.73333,5.3,0.028,29,Carmel Valley
2016-09-12,36.4818700009023,-121.73333,6.2,0.029,34,Carmel Valley
2016-09-13,36.4818700009023,-121.73333,6.5,0.035,36,Carmel Valley
2016-09-14,36.4818700009023,-121.73333,6.3,0.033,35,Carmel Valley
2016-09-15,36.4818700009023,-121.73333,7.0,0.04,39,Carmel Valley
2016-09-16,36.4818700009023,-121.73333,6.9,0.034,38,Carmel Valley
2016-09-17,36.4818700009023,-121.73333,39.4,0.047,111,Carmel Valley
2016-09-18,36.4818700009023,-121.73333,104.7,0.061,185,Carmel Valley
2016-09-19,36.4818700009023,-121.73333,61.2,0.049,155,Carmel Valley
2016-09-20,36.4818700009023,-121.73333,8.0,0.039,44,Carmel Valley
2016-09-21,36.4818700009023,-121.73333,6.5,0.031,36,Carmel Valley
2016-09-27,36.4818700009023,-121.73333,18.5,0.06,69,Carmel Valley
2016-09-28,36.4818700009023,-121.73333,4.6,0.027,26,Carmel Valley
2016-09-29,36.4818700009023,-121.73333,7.8,0.033,43,Carmel Valley
2016-09-30,36.4818700009023,-121.73333,6.7,0.037,37,Carmel Valley
2016-10-01,36.4818700009023,-121.73333,4.4,0.039,24,Carmel Valley
2016-10-02,36.4818700009023,-121.73333,2.7,0.037,15,Carmel Valley
2016-10-03,36.4818700009023,-121.73333,2.1,0.034,12,Carmel Valley
2016-10-04,36.4818700009023,-121.73333,3.3,0.039,18,Carmel Valley
2016-10-05,36.4818700009023,-121.73333,3.0,0.038,17,Carmel Valley
2016-10-06,36.4818700009023,-121.73333,3.7,0.039,21,Carmel Valley
2016-10-07,36.4818700009023,-121.73333,2.1,0.051,12,Carmel Valley
2016-10-08,36.4818700009023,-121.73333,3.5,0.053,19,Carmel Valley
2016-10-09,36.4818700009023,-121.73333,3.7,0.041,21,Carmel Valley
2016-10-10,36.4818700009023,-121.73333,5.0,0.038,28,Carmel Valley
2016-10-11,36.4818700009023,-121.73333,4.0,0.039,22,Carmel Valley
2016-10-12,36.4818700009023,-121.73333,2.6,0.032,14,Carmel Valley
2016-10-13,36.4818700009023,-121.73333,3.3,0.028,18,Carmel Valley
2016-10-14,36.4818700009023,-121.73333,0.6,0.022,3,Carmel Valley
2016-10-15,36.4818700009023,-121.73333,1.7,0.029,9,Carmel Valley
2016-10-16,36.4818700009023,-121.73333,1.8,0.026,10,Carmel Valley
2016-10-17,36.4818700009023,-121.73333,3.0,0.038,17,Carmel Valley
2016-10-18,36.4818700009023,-121.73333,3.2,0.038,18,Carmel Valley
2016-10-19,36.4818700009023,-121.73333,2.2,0.04,12,Carmel Valley
2016-10-20,36.4818700009023,-121.73333,3.3,0.048,18,Carmel Valley
2016-10-21,36.4818700009023,-121.73333,2.6,0.034,14,Carmel Valley
2016-10-22,36.4818700009023,-121.73333,2.5,0.032,14,Carmel Valley
2016-10-23,36.4818700009023,-121.73333,4.6,0.041,26,Carmel Valley
2016-10-24,36.4818700009023,-121.73333,4.2,0.032,23,Carmel Valley
2016-10-25,36.4818700009023,-121.73333,3.2,0.033,18,Carmel Valley
2016-10-26,36.4818700009023,-121.73333,1.1,0.026,6,Carmel Valley
2016-10-27,36.4818700009023,-121.73333,3.2,0.014,18,Carmel Valley
2016-10-28,36.4818700009023,-121.73333,1.1,0.024,6,Carmel Valley
2016-10-29,36.4818700009023,-121.73333,1.1,0.027,6,Carmel Valley
2016-10-30,36.4818700009023,-121.73333,3.0,0.033,17,Carmel Valley
2016-10-31,36.4818700009023,-121.73333,3.0,0.036,17,Carmel Valley
2016-11-01,36.4818700009023,-121.73333,1.6,0.039,9,Carmel Valley
2016-11-02,36.4818700009023,-121.73333,2.5,0.038,14,Carmel Valley
2016-11-03,36.4818700009023,-121.73333,3.5,0.041,19,Carmel Valley
2016-11-04,36.4818700009023,-121.73333,6.1,0.04,34,Carmel Valley
2016-11-05,36.4818700009023,-121.73333,3.4,0.03,19,Carmel Valley
2016-11-06,36.4818700009023,-121.73333,3.8,0.026,21,Carmel Valley
2016-11-07,36.4818700009023,-121.73333,2.6,0.024,14,Carmel Valley
2016-11-08,36.4818700009023,-121.73333,2.5,0.03,14,Carmel Valley
2016-11-09,36.4818700009023,-121.73333,7.1,0.032,39,Carmel Valley
2016-11-10,36.4818700009023,-121.73333,9.1,0.033,51,Carmel Valley
2016-11-11,36.4818700009023,-121.73333,3.3,0.028,18,Carmel Valley
2016-11-12,36.4818700009023,-121.73333,3.5,0.039,19,Carmel Valley
2016-11-13,36.4818700009023,-121.73333,5.6,0.031,31,Carmel Valley
2016-11-14,36.4818700009023,-121.73333,4.5,0.026,25,Carmel Valley
2016-11-15,36.4818700009023,-121.73333,2.4,0.031,13,Carmel Valley
2016-11-16,36.4818700009023,-121.73333,3.6,0.039,20,Carmel Valley
2016-11-17,36.4818700009023,-121.73333,2.8,0.034,16,Carmel Valley
2016-11-18,36.4818700009023,-121.73333,7.3,0.041,41,Carmel Valley
2016-11-19,36.4818700009023,-121.73333,3.7,0.04,21,Carmel Valley
2016-11-20,36.4818700009023,-121.73333,1.4,0.03,8,Carmel Valley
2016-11-21,36.4818700009023,-121.73333,1.4,0.035,8,Carmel Valley
2016-11-22,36.4818700009023,-121.73333,2.8,0.03,16,Carmel Valley
2016-11-23,36.4818700009023,-121.73333,3.4,0.037,19,Carmel Valley
2016-11-24,36.4818700009023,-121.73333,4.0,0.028,22,Carmel Valley
2016-11-25,36.4818700009023,-121.73333,2.8,0.035,16,Carmel Valley
2016-11-26,36.4818700009023,-121.73333,2.9,0.032,16,Carmel Valley
2016-11-27,36.4818700009023,-121.73333,4.4,0.037,24,Carmel Valley
2016-11-28,36.4818700009023,-121.73333,6.0,0.037,33,Carmel Valley
2016-12-03,36.4818700009023,-121.73333,2.2,0.032,12,Carmel Valley
2016-12-04,36.4818700009023,-121.73333,5.1,0.029,28,Carmel Valley
2016-12-05,36.4818700009023,-121.73333,3.2,0.025,18,Carmel Valley
2016-12-06,36.4818700009023,-121.73333,4.5,0.031,25,Carmel Valley
2016-12-07,36.4818700009023,-121.73333,3.5,0.029,19,Carmel Valley
2016-12-08,36.4818700009023,-121.73333,2.9,0.023,16,Carmel Valley
2016-12-09,36.4818700009023,-121.73333,2.9,0.02,16,Carmel Valley
2016-12-10,36.4818700009023,-121.73333,2.4,0.021,13,Carmel Valley
2016-12-11,36.4818700009023,-121.73333,4.6,0.025,26,Carmel Valley
2016-12-12,36.4818700009023,-121.73333,4.5,0.017,25,Carmel Valley
2016-12-13,36.4818700009023,-121.73333,4.3,0.019,24,Carmel Valley
2016-12-14,36.4818700009023,-121.73333,2.6,0.019,14,Carmel Valley
2016-12-15,36.4818700009023,-121.73333,2.7,0.031,15,Carmel Valley
2016-12-16,36.4818700009023,-121.73333,3.5,0.038,19,Carmel Valley
2016-12-17,36.4818700009023,-121.73333,3.6,0.03,20,Carmel Valley
2016-12-18,36.4818700009023,-121.73333,4.6,0.031,26,Carmel Valley
2016-12-19,36.4818700009023,-121.73333,4.1,0.029,23,Carmel Valley
2016-12-20,36.4818700009023,-121.73333,2.0,0.028,11,Carmel Valley
2016-12-21,36.4818700009023,-121.73333,1.8,0.029,10,Carmel Valley
2016-12-22,36.4818700009023,-121.73333,4.7,0.029,26,Carmel Valley
2016-12-23,36.4818700009023,-121.73333,5.2,0.03,29,Carmel Valley
2016-12-24,36.4818700009023,-121.73333,5.2,0.035,29,Carmel Valley
2016-12-25,36.4818700009023,-121.73333,7.9,0.029,44,Carmel Valley
2016-12-26,36.4818700009023,-121.73333,5.5,0.029,31,Carmel Valley
2016-12-27,36.4818700009023,-121.73333,3.9,0.029,22,Carmel Valley
2016-12-28,36.4818700009023,-121.73333,1.9,0.027,11,Carmel Valley
2016-12-29,36.4818700009023,-121.73333,2.3,0.032,13,Carmel Valley
2016-12-30,36.4818700009023,-121.73333,5.6,0.035,31,Carmel Valley
2017-01-01,36.4818700009023,-121.73333,7.6,0.038,42,Carmel Valley
2017-01-02,36.4818700009023,-121.73333,5.4,0.032,30,Carmel Valley
2017-01-03,36.4818700009023,-121.73333,2.6,0.031,14,Carmel Valley
2017-01-04,36.4818700009023,-121.73333,2.4,0.032,13,Carmel Valley
2017-01-05,36.4818700009023,-121.73333,3.8,0.035,21,Carmel Valley
2017-01-06,36.4818700009023,-121.73333,5.6,0.029,31,Carmel Valley
2017-01-07,36.4818700009023,-121.73333,3.3,0.03,18,Carmel Valley
2017-01-08,36.4818700009023,-121.73333,1.9,0.025,11,Carmel Valley
2017-01-09,36.4818700009023,-121.73333,4.6,0.033,26,Carmel Valley
2017-01-10,36.4818700009023,-121.73333,1.8,0.039,10,Carmel Valley
2017-01-11,36.4818700009023,-121.73333,4.8,0.036,27,Carmel Valley
2017-01-12,36.4818700009023,-121.73333,2.9,0.038,16,Carmel Valley
2017-01-13,36.4818700009023,-121.73333,3.9,0.027,22,Carmel Valley
2017-01-14,36.4818700009023,-121.73333,3.2,0.03,18,Carmel Valley
2017-01-15,36.4818700009023,-121.73333,4.9,0.029,27,Carmel Valley
2017-01-16,36.4818700009023,-121.73333,6.1,0.026,34,Carmel Valley
2017-01-17,36.4818700009023,-121.73333,4.7,0.025,26,Carmel Valley
2017-01-18,36.4818700009023,-121.73333,3.2,0.035,18,Carmel Valley
2017-01-19,36.4818700009023,-121.73333,3.4,0.034,19,Carmel Valley
2017-01-20,36.4818700009023,-121.73333,5.0,0.041,28,Carmel Valley
2017-01-21,36.4818700009023,-121.73333,4.2,0.041,23,Carmel Valley
2017-01-22,36.4818700009023,-121.73333,4.0,0.037,22,Carmel Valley
2017-01-23,36.4818700009023,-121.73333,3.1,0.032,17,Carmel Valley
2017-01-24,36.4818700009023,-121.73333,2.3,0.033,13,Carmel Valley
2017-01-25,36.4818700009023,-121.73333,3.5,0.034,19,Carmel Valley
2017-01-26,36.4818700009023,-121.73333,6.0,0.032,33,Carmel Valley
2017-01-27,36.4818700009023,-121.73333,4.6,0.032,26,Carmel Valley
2017-01-28,36.4818700009023,-121.73333,5.8,0.034,32,Carmel Valley
2017-01-29,36.4818700009023,-121.73333,4.8,0.032,27,Carmel Valley
2017-01-30,36.4818700009023,-121.73333,3.7,0.033,21,Carmel Valley
2017-02-01,36.4818700009023,-121.73333,3.7,0.041,21,Carmel Valley
2017-02-02,36.4818700009023,-121.73333,3.1,0.029,17,Carmel Valley
2017-02-03,36.4818700009023,-121.73333,3.2,0.041,18,Carmel Valley
2017-02-04,36.4818700009023,-121.73333,2.6,0.034,14,Carmel Valley
2017-02-05,36.4818700009023,-121.73333,2.0,0.037,11,Carmel Valley
2017-02-06,36.4818700009023,-121.73333,3.4,0.041,19,Carmel Valley
2017-02-07,36.4818700009023,-121.73333,2.8,0.019,16,Carmel Valley
2017-02-08,36.4818700009023,-121.73333,3.1,0.012,17,Carmel Valley
2017-02-09,36.4818700009023,-121.73333,4.1,0.016,23,Carmel Valley
2017-02-10,36.4818700009023,-121.73333,4.1,0.037,23,Carmel Valley
2017-02-11,36.4818700009023,-121.73333,4.5,0.035,25,Carmel Valley
2017-02-12,36.4818700009023,-121.73333,3.1,0.033,17,Carmel Valley
2017-02-13,36.4818700009023,-121.73333,3.3,0.032,18,Carmel Valley
2017-02-14,36.4818700009023,-121.73333,4.6,0.035,26,Carmel Valley
2017-02-15,36.4818700009023,-121.73333,5.0,0.028,28,Carmel Valley
2017-02-16,36.4818700009023,-121.73333,4.2,0.032,23,Carmel Valley
2017-02-17,36.4818700009023,-121.73333,5.5,0.031,31,Carmel Valley
2017-02-18,36.4818700009023,-121.73333,6.0,0.04,33,Carmel Valley
2017-02-19,36.4818700009023,-121.73333,4.1,0.035,23,Carmel Valley
2017-02-20,36.4818700009023,-121.73333,3.2,0.04,18,Carmel Valley
2017-02-21,36.4818700009023,-121.73333,4.5,0.04,25,Carmel Valley
2017-02-22,36.4818700009023,-121.73333,4.1,0.042,23,Carmel Valley
2017-02-23,36.4818700009023,-121.73333,3.9,0.043,22,Carmel Valley
2017-02-24,36.4818700009023,-121.73333,4.2,0.04,23,Carmel Valley
2017-02-25,36.4818700009023,-121.73333,4.8,0.041,27,Carmel Valley
2017-02-26,36.4818700009023,-121.73333,5.3,0.041,29,Carmel Valley
2017-02-27,36.4818700009023,-121.73333,3.9,0.042,22,Carmel Valley
2017-02-28,36.4818700009023,-121.73333,3.1,0.041,17,Carmel Valley
2017-03-01,36.4818700009023,-121.73333,4.5,0.04,25,Carmel Valley
2017-03-02,36.4818700009023,-121.73333,5.6,0.041,31,Carmel Valley
2017-03-03,36.4818700009023,-121.73333,4.7,0.036,26,Carmel Valley
2017-03-04,36.4818700009023,-121.73333,2.4,0.041,13,Carmel Valley
2017-03-05,36.4818700009023,-121.73333,3.1,0.042,17,Carmel Valley
2017-03-06,36.4818700009023,-121.73333,3.2,0.04,18,Carmel Valley
2017-03-07,36.4818700009023,-121.73333,3.9,0.039,22,Carmel Valley
2017-03-08,36.4818700009023,-121.73333,5.0,0.038,28,Carmel Valley
2017-03-09,36.4818700009023,-121.73333,3.9,0.035,22,Carmel Valley
2017-03-10,36.4818700009023,-121.73333,3.8,0.032,21,Carmel Valley
2017-03-11,36.4818700009023,-121.73333,5.0,0.036,28,Carmel Valley
2017-03-12,36.4818700009023,-121.73333,4.1,0.034,23,Carmel Valley
2017-03-13,36.4818700009023,-121.73333,4.8,0.043,27,Carmel Valley
2017-03-14,36.4818700009023,-121.73333,4.4,0.038,24,Carmel Valley
2017-03-15,36.4818700009023,-121.73333,4.9,0.038,27,Carmel Valley
2017-03-16,36.4818700009023,-121.73333,4.2,0.025,23,Carmel Valley
2017-03-17,36.4818700009023,-121.73333,4.1,0.039,23,Carmel Valley
2017-03-18,36.4818700009023,-121.73333,3.8,0.039,21,Carmel Valley
2017-03-19,36.4818700009023,-121.73333,5.0,0.033,28,Carmel Valley
2017-03-20,36.4818700009023,-121.73333,4.0,0.025,22,Carmel Valley
2017-03-21,36.4818700009023,-121.73333,3.0,0.038,17,Carmel Valley
2017-03-22,36.4818700009023,-121.73333,3.3,0.042,18,Carmel Valley
2017-03-23,36.4818700009023,-121.73333,4.0,0.042,22,Carmel Valley
2017-03-24,36.4818700009023,-121.73333,4.8,0.029,27,Carmel Valley
2017-03-25,36.4818700009023,-121.73333,4.5,0.041,25,Carmel Valley
2017-03-26,36.4818700009023,-121.73333,3.0,0.041,17,Carmel Valley
2017-03-27,36.4818700009023,-121.73333,5.5,0.04,31,Carmel Valley
2017-03-28,36.4818700009023,-121.73333,6.1,0.046,34,Carmel Valley
2017-03-29,36.4818700009023,-121.73333,6.4,0.043,36,Carmel Valley
2017-03-30,36.4818700009023,-121.73333,9.5,0.042,52,Carmel Valley
2017-03-31,36.4818700009023,-121.73333,8.5,0.043,47,Carmel Valley
2017-04-01,36.4818700009023,-121.73333,5.1,0.043,28,Carmel Valley
2017-04-02,36.4818700009023,-121.73333,7.1,0.028,39,Carmel Valley
2017-04-03,36.4818700009023,-121.73333,7.4,0.046,41,Carmel Valley
2017-04-04,36.4818700009023,-121.73333,6.6,0.042,37,Carmel Valley
2017-04-05,36.4818700009023,-121.73333,7.1,0.044,39,Carmel Valley
2017-04-06,36.4818700009023,-121.73333,5.2,0.053,29,Carmel Valley
2017-04-07,36.4818700009023,-121.73333,3.1,0.044,17,Carmel Valley
2017-04-08,36.4818700009023,-121.73333,2.7,0.047,15,Carmel Valley
2017-04-09,36.4818700009023,-121.73333,2.5,0.043,14,Carmel Valley
